"pair_key","target_pair","method","method_key","source_seed","within_seed_rank","compound_id","canonical_smiles","predicted_target_1","predicted_target_2","min_predicted_activity","mean_predicted_activity","qed","sa","logp","source_file","BRD4","EGFR","PARP1","VEGFR2","target_1_vina","target_2_vina","dual_worst_vina","dual_mean_vina","dual_pass","nearest_train_similarity","average_novelty_1_minus_tanimoto","exact_training_structure_novel"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","50","5","MLS_BS50_05","CCn1cnc(Cn2cnnc2-c2ccc(COC)cc2)cc1=O","7.467040000000011","7.251985000000015","7.251985000000015","7.359512500000013","0.6896275647563387","2.561194008003396","1.7164","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed50/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.7","","-8.4","","-8.4","-7.7","-7.7","-8.05","True","0.4918032786885246","0.5081967213114754","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","50","6","MLS_BS50_06","Cc1cnoc1C1C(=O)CCN1c1ccc(Cl)cc1","7.49817000000002","7.228275000000007","7.228275000000007","7.363222500000013","0.8452205420432283","3.2069289375207983","3.1569200000000013","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed50/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.8","","-8.5","","-8.5","-6.8","-6.8","-7.65","False","0.3508771929824561","0.6491228070175439","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","50","7","MLS_BS50_07","Cc1ncsc1CNC(=O)C(Cc1ccsc1)n1nnnc1C","7.225680000000023","7.100870000000015","7.100870000000015","7.163275000000018","0.7353007964833833","3.317765920816269","1.90814","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed50/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.8","","-7.9","","-7.9","-6.8","-6.8","-7.35","False","0.5606060606060606","0.43939393939393945","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","50","8","MLS_BS50_08","CCn1c(C)nnc1C(C)c1nnc(C)n1C(C)c1cccs1","7.206339000000028","7.090940000000053","7.090940000000053","7.148639500000041","0.7197284496189883","3.739114635277982","3.328940000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed50/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.4","","-7.8","","-7.8","-6.4","-6.4","-7.1","False","0.4642857142857143","0.5357142857142857","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","50","9","MLS_BS50_09","COC(=O)c1nnn(-c2nc(C)n[nH]2)c1OCc1cccs1","7.092520000000004","7.058700000000028","7.058700000000028","7.075610000000016","0.7017024390416831","3.2292750055384056","1.1209199999999993","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed50/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.2","","-8.0","","-8.0","-7.2","-7.2","-7.6","True","0.43478260869565216","0.5652173913043479","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","50","10","MLS_BS50_10","Cc1nnnn1-c1ccc(C(=O)CNC(=O)CCN)cc1","7.507110000000018","7.049354166666688","7.049354166666688","7.278232083333353","0.6998371246674127","2.2703474013969664","-0.3815799999999987","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed50/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.0","","-8.2","","-8.2","-8.0","-8.0","-8.1","True","0.5576923076923077","0.4423076923076923","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","1","MLS_BS51_01","Cc1ccc(-n2cnnc2CNC(=O)C(CN)c2ccoc2C)cc1C","7.457145000000008","7.455555000000029","7.455555000000029","7.456350000000018","0.7072717909092311","3.2398783981069386","2.144259999999999","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.4","","-9.4","","-9.4","-7.4","-7.4","-8.4","True","0.515625","0.484375","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","2","MLS_BS51_02","Cc1ccc(-n2cnnc2CNC(=O)c2cocc2C(N)=O)cc1C","7.631130000000021","7.449700000000027","7.449700000000027","7.540415000000024","0.7306311855195637","2.747602005407412","1.5060399999999998","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.4","","-9.6","","-9.6","-8.4","-8.4","-9.0","True","0.5344827586206896","0.4655172413793104","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","3","MLS_BS51_03","Cc1ccc(-n2cnnc2CNC(=O)c2ccoc2C(C)N)cc1C","7.590355000000012","7.394705000000037","7.394705000000037","7.492530000000025","0.743596901938337","3.127303098304793","2.4268400000000003","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.7","","-9.3","","-9.3","-7.7","-7.7","-8.5","True","0.6","0.4","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","4","MLS_BS51_04","CCc1nncn1CC(=O)NCc1cc[nH]c(=O)c1","7.551390000000004","7.323730666666695","7.323730666666695","7.43756033333335","0.7821789074717791","2.691625866601441","-0.1548000000000006","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.1","","-7.7","","-7.7","-7.1","-7.1","-7.4","True","0.4745762711864407","0.5254237288135593","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","5","MLS_BS51_05","Cc1cc(-n2cnnc2CNC(=O)C2=CNCN=C2C(C)N)ccc1Br","7.721250000000014","7.256415000000031","7.256415000000031","7.488832500000022","0.6758716693585998","3.86474394078344","1.1872200000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.5","","-9.3","","-9.3","-7.5","-7.5","-8.4","True","0.4142857142857143","0.5857142857142856","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","6","MLS_BS51_06","O=C(NCCN1C=CSCC1=O)Nc1nnc(C(F)F)s1","7.2503350000000095","7.237561666666704","7.237561666666704","7.243948333333357","0.8541405251464674","3.355139578711179","1.6438","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.5","","-7.6","","-7.6","-6.5","-6.5","-7.05","False","0.5263157894736842","0.4736842105263158","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","7","MLS_BS51_07","CCc1cccc(NC(=O)Oc2ccccc2C(O)(F)F)c1","7.317710000000018","7.085755000000013","7.085755000000013","7.201732500000015","0.9003093460756173","2.2074267619786863","3.901500000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.8","","-9.0","","-9.0","-7.8","-7.8","-8.4","True","0.5","0.5","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","8","MLS_BS51_08","CCn1cnnc1-c1ccc(C(=O)COc2ccc(F)cc2)cc1","7.196840000000041","7.080253095238104","7.080253095238104","7.138546547619073","0.6521259444169767","2.0710943424515573","3.365800000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.4","","-8.4","","-8.4","-8.4","-8.4","-8.4","True","0.6153846153846154","0.3846153846153846","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","9","MLS_BS51_09","Cc1scnc1NC(=O)C(C)n1cnnc1N","7.028550000000021","7.025700000000016","7.025700000000016","7.0271250000000185","0.8423717056944264","3.623736919535692","0.8249199999999997","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.1","","-7.8","","-7.8","-6.1","-6.1","-6.949999999999999","False","0.36666666666666664","0.6333333333333333","True"
"pairB","PARP1/BRD4","MO-LSO","mo_lso","51","10","MLS_BS51_10","CCC(=O)c1cnc(NC(C)Cn2cnnc2C)s1","7.102650000000022","7.024961666666671","7.024961666666671","7.063805833333347","0.8200801225117058","3.5521618838197826","2.1363200000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/mo_lso/formal_10240_seed51/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.1","","-7.7","","-7.7","-6.1","-6.1","-6.9","False","0.38235294117647056","0.6176470588235294","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","1","GPN_BS42_01","Cc1cc(F)cc2[nH]c(=O)cc(-c3nnnn3C)c12","7.56728","7.587326666666717","7.56728","7.577303333333359","0.7112300303235297","2.686142702595636","1.1661199999999996","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.2","","-8.7","","-8.7","-7.2","-7.2","-7.949999999999999","True","0.390625","0.609375","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","2","GPN_BS42_02","COc1ccc(-n2nnnc2-c2cc(=O)[nH]c3cc(F)ccc23)cc1","7.537565000000008","7.657566666666717","7.537565000000008","7.597565833333363","0.6199512433205105","2.301720466945873","2.3185","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-9.8","","-9.8","-8.2","-8.2","-9.0","True","0.559322033898305","0.44067796610169496","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","3","GPN_BS42_03","Cn1nnnc1-c1cc(=O)[nH]c2c(CCc3cccc(F)c3)cccc12","7.455485000000007","7.712026666666724","7.455485000000007","7.583755833333365","0.6144378620544414","2.515878104848277","2.642900000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.3","","-10.7","","-10.7","-9.3","-9.3","-10.0","True","0.4603174603174603","0.5396825396825398","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","4","GPN_BS42_04","Cn1nnnc1-c1cc(=O)[nH]c2c(Cc3ccc(CF)cc3)cccc12","7.393000000000022","7.715766666666722","7.393000000000022","7.554383333333372","0.614577423003321","2.6690848740790454","2.778900000000001","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.7","","-10.3","","-10.3","-8.7","-8.7","-9.5","True","0.390625","0.609375","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","5","GPN_BS42_05","COc1ccc(-n2nnnc2-c2cc(=O)[nH]c3ccccc23)cc1","7.281719999999993","7.682341666666718","7.281719999999993","7.482030833333356","0.6253342146493571","2.1716503864076007","2.1794","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.5","","-9.6","","-9.6","-8.5","-8.5","-9.05","True","0.6730769230769231","0.32692307692307687","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","6","GPN_BS42_06","CNC(=O)c1cn(C(O)c2cc(=O)[nH]c3c(F)cccc23)nn1","7.258495000000034","7.518240000000057","7.258495000000034","7.388367500000045","0.636618699793151","3.3789276996624222","0.1574999999999995","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-9.4","","-9.4","-7.9","-7.9","-8.65","True","0.4090909090909091","0.5909090909090908","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","7","GPN_BS42_07","COc1ccc(CC2CCN(C(=O)COc3nnc4n3CCN4C3=CC(C)=CC=CO3)CC2)cc1","7.418335000000016","7.230395000000017","7.230395000000017","7.324365000000016","0.6052258513983296","3.329275601250865","3.2984000000000018","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.3","","-11.1","","-11.1","-8.3","-8.3","-9.7","True","0.4861111111111111","0.5138888888888888","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","8","GPN_BS42_08","CCCNC(=O)c1cn(C(O)c2cc(=O)[nH]c3c(F)cccc23)nn1","7.21782500000004","7.699580000000052","7.21782500000004","7.458702500000045","0.6368313254464446","3.294538922480616","0.9376999999999998","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.1","","-9.5","","-9.5","-8.1","-8.1","-8.8","True","0.45714285714285713","0.5428571428571429","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","9","GPN_BS42_09","COCC(=O)N1C=CC(C2CCN(C(=O)CC(Cc3cccc(F)c3)C(O)(F)F)CC2)CC1","7.851645000000024","7.194290000000036","7.194290000000036","7.52296750000003","0.6363209448111934","3.925047565310964","3.206800000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.8","","-9.5","","-9.5","-7.8","-7.8","-8.65","True","0.4473684210526316","0.5526315789473684","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","42","10","GPN_BS42_10","COc1ccc(CC2CCN(C(=O)COc3nnc4n3CCN4C3=CC=COC(C)=C3)CC2)cc1","7.619440000000019","7.183415000000014","7.183415000000014","7.401427500000016","0.6052258513983296","3.357067003965799","3.2984000000000018","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed42/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.4","","-11.0","","-11.0","-8.4","-8.4","-9.7","True","0.49295774647887325","0.5070422535211268","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","1","GPN_BS43_01","CCOC(=O)Cc1ccc(-c2nncn2-c2cccc(F)c2)cc1","7.790855000000014","7.601180000000035","7.601180000000035","7.696017500000025","0.6761523607586173","2.1528889912809888","3.179000000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.1","","-8.7","","-8.7","-8.1","-8.1","-8.399999999999999","True","0.4915254237288136","0.5084745762711864","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","2","GPN_BS43_02","Cc1nncn1-c1cccc(Cc2ccc(F)c(F)c2)c1","7.798310000000039","7.600545000000039","7.600545000000039","7.69942750000004","0.7376969379125718","2.2991974665860155","3.444720000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.9","","-9.6","","-9.6","-8.9","-8.9","-9.25","True","0.5","0.5","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","3","GPN_BS43_03","CCOC(=O)CN(C(=O)NCCO)c1nncn1-c1cccc(F)c1","7.566520000000046","7.672245000000035","7.566520000000046","7.61938250000004","0.7022973253594755","2.77938288452829","0.4778000000000005","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.2","","-8.3","","-8.3","-6.2","-6.2","-7.25","False","0.4507042253521127","0.5492957746478873","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","4","GPN_BS43_04","CCc1cc(Cc2nncn2-c2cccc(Cl)c2)ccc1C","7.633125000000023","7.549650000000043","7.549650000000043","7.5913875000000335","0.7154938980892193","2.2544859945493947","4.382320000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-9.4","","-9.4","-7.9","-7.9","-8.65","True","0.5185185185185185","0.4814814814814815","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","5","GPN_BS43_05","CCc1ccc(-c2nncn2-c2cccc(F)c2)cc1","7.731075000000025","7.545315000000041","7.545315000000041","7.638195000000033","0.7250764531751798","2.0389203046752584","3.6358000000000015","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.9","","-8.6","","-8.6","-7.9","-7.9","-8.25","True","0.4727272727272727","0.5272727272727273","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","6","GPN_BS43_06","CCCOc1nncn1-c1ccc(Br)c(F)c1","7.537340000000017","7.640475000000036","7.537340000000017","7.588907500000026","0.8712718614209981","2.7019906203020945","2.9577000000000018","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.8","","-6.8","","-6.8","-6.8","-6.8","-6.8","False","0.36666666666666664","0.6333333333333333","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","7","GPN_BS43_07","CC=CNc1cc(C)ccc1NC(=O)NCc1nncn1-c1cccc(F)c1","7.688430000000026","7.536175000000039","7.536175000000039","7.612302500000032","0.6039070168193741","2.6734842754318944","3.982020000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.2","","-10.3","","-10.3","-8.2","-8.2","-9.25","True","0.5652173913043478","0.4347826086956522","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","8","GPN_BS43_08","Cc1nncn1-c1ccc(Br)c(F)c1","7.663460000000014","7.520795000000039","7.520795000000039","7.592127500000027","0.7842297292691253","2.52313857385782","2.4773200000000006","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.6","","-7.4","","-7.4","-6.6","-6.6","-7.0","False","0.45098039215686275","0.5490196078431373","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","9","GPN_BS43_09","Cc1ccc(Cc2nncn2-c2cccc(Cl)c2)cc1C","7.520320000000037","7.548920000000038","7.520320000000037","7.534620000000038","0.7275963323134159","2.1456228512014004","4.128340000000003","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.0","","-9.5","","-9.5","-8.0","-8.0","-8.75","True","0.5490196078431373","0.4509803921568627","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","43","10","GPN_BS43_10","C=C(Cc1cccc(F)c1)c1nncn1-c1cccc(F)c1","7.780845000000015","7.50933000000004","7.50933000000004","7.645087500000027","0.7330484165785343","2.569413467076867","3.801400000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed43/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.3","","-8.9","","-8.9","-8.3","-8.3","-8.600000000000001","True","0.46296296296296297","0.537037037037037","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","1","GPN_BS44_01","Cc1ccc(-c2cc(F)cc(C(C)(O)Cc3ccc(O)cc3)c2)cc1","7.977779999999967","7.644794166666686","7.644794166666686","7.811287083333326","0.7070215748649376","2.5686879334696275","4.9569200000000055","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.2","","-10.2","","-10.2","-9.2","-9.2","-9.7","True","0.4150943396226415","0.5849056603773586","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","2","GPN_BS44_02","CC1=CC=C(c2cc(F)cc(C(C)(O)CCc3ccc(O)cc3)c2)C=C=N1","7.959939999999968","7.599399166666692","7.599399166666692","7.77966958333333","0.7939093632572531","3.918447048951713","4.898300000000005","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.7","","-10.2","","-10.2","-9.7","-9.7","-9.95","True","0.3076923076923077","0.6923076923076923","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","3","GPN_BS44_03","CC1=C=NC=C(c2cc(F)cc(C(C)(O)CCc3ccc(O)cc3)c2)C=C1","7.954239999999971","7.594749166666692","7.594749166666692","7.774494583333332","0.7939093632572533","3.871402919397057","4.898300000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.8","","-10.1","","-10.1","-9.8","-9.8","-9.95","True","0.3076923076923077","0.6923076923076923","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","4","GPN_BS44_04","CC1=CN=C=C(c2cc(F)cc(C(C)(O)CCc3ccc(O)cc3)c2)C=C1","7.957584999999966","7.590994166666691","7.590994166666691","7.774289583333329","0.7939093632572533","3.9138723525954378","4.898300000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.7","","-10.1","","-10.1","-9.7","-9.7","-9.899999999999999","True","0.3125","0.6875","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","5","GPN_BS44_05","CC1=CC=C(c2cc(F)cc(C(C)(O)CCc3ccc(O)cc3)c2)N=C=C1","7.884034999999967","7.585344166666692","7.585344166666692","7.73468958333333","0.7939093632572531","3.931753931542806","4.898300000000005","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-9.5","","-10.1","","-10.1","-9.5","-9.5","-9.8","True","0.3076923076923077","0.6923076923076923","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","6","GPN_BS44_06","CC(O)(CCCc1nccn1C(=O)c1cccs1)Cc1cc(F)cc(Cl)c1","7.372745000000011","7.264880000000018","7.264880000000018","7.318812500000014","0.6160269447587658","3.277255348546856","4.742000000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.3","","-8.8","","-8.8","-7.3","-7.3","-8.05","True","0.4025974025974026","0.5974025974025974","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","7","GPN_BS44_07","CC(O)(CCc1cc(F)cc(Cl)c1)CCc1nccn1C(=O)c1cccs1","7.367435000000015","7.235150000000015","7.235150000000015","7.301292500000015","0.616026944758766","3.2864593971298506","4.742000000000004","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.7","","-9.2","","-9.2","-7.7","-7.7","-8.45","True","0.4189189189189189","0.5810810810810811","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","8","GPN_BS44_08","CC(O)(CCc1cc(F)cc(Cl)c1)c1nccs1","7.864459999999981","7.232470000000006","7.232470000000006","7.548464999999993","0.9273474888289498","3.154506496911273","3.775900000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-6.8","","-7.9","","-7.9","-6.8","-6.8","-7.35","False","0.38333333333333336","0.6166666666666667","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","9","GPN_BS44_09","CCn1ccnc1Cc1c(C)nnn1-c1ccc(O)cc1","7.471770000000013","7.224371666666712","7.224371666666712","7.348070833333362","0.7957230503931347","2.6662382358167847","2.08852","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.1","","-7.9","","-7.9","-7.1","-7.1","-7.5","True","0.41379310344827586","0.5862068965517242","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","44","10","GPN_BS44_10","Cc1nnn(-c2ccc(O)cc2)c1Cc1nccn1CO","7.469810000000017","7.220201666666713","7.220201666666713","7.345005833333365","0.7467490254366428","2.8723266973552466","1.0184199999999997","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed44/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-7.3","","-8.3","","-8.3","-7.3","-7.3","-7.800000000000001","True","0.42857142857142855","0.5714285714285714","True"
"pairB","PARP1/BRD4","GraphPareto-NSGA-II","graphpareto_nsga2","45","1","GPN_BS45_01","Cc1ccc(N(Cc2ncc(F)cc2F)C(=O)c2cc(CC(O)(F)F)c[nH]2)cc1","7.710344999999992","7.691905000000027","7.691905000000027","7.70112500000001","0.6078476654075409","3.0684714599827654","3.970920000000002","results/target_pairs/parp1_brd4_egfr_vegfr2_aligned_20260827/baselines/graphpareto_nsga2/formal_10240_seed45/anytime/budget_10240/quality_constrained/quality_annotated_molecules.csv","-8.5","","-10.0","","-10.0","-8.5","-8.5","-9.25","True","0.3787878787878788","0.6212121212121212","True"
