smiles,pactivity,n_measurements,pactivity_sd,pactivity_min,pactivity_max,first_document_year,last_document_year,n_documents,n_assays,scaffold,pactivity_span
CN(Cc1ccccc1)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,6.03,1,0.0,6.03,6.03,2014,2014,1,1,O=c1[nH]c2cc(CNCc3ccccc3)ccc2c2c1CCCN2,0.0
CN(Cc1ccccc1)Cc1nc2cccc3c2n1CCNC3=O,7.06,1,0.0,7.06,7.06,2009,2009,1,1,O=C1NCCn2c(CNCc3ccccc3)nc3cccc1c32,0.0
CN(Cc1ccccn1)C(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,6.62,1,0.0,6.62,6.62,2006,2006,1,1,O=C(NCc1ccccn1)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,0.0
CN(Cc1ccncc1)C(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,7.19,1,0.0,7.19,7.19,2006,2006,1,1,O=C(NCc1ccncc1)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,0.0
CN(c1ccc(Cl)cc1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,6.98,1,0.0,6.98,6.98,2023,2023,1,1,c1ccc(Nc2ccnc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)n2)cc1,0.0
CN(c1ccc(Cl)cc1)c1ccnc(Nc2ccc(-c3nc4cc(F)c(F)cc4[nH]3)cc2)n1,6.18,1,0.0,6.18,6.18,2023,2023,1,1,c1ccc(Nc2ccnc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)n2)cc1,0.0
CN(c1ccc(Cl)cc1)c1ccnc(Nc2ccc(C(=O)Nc3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,6.86,1,0.0,6.86,6.86,2023,2023,1,1,O=C(Nc1nc2ccccc2[nH]1)c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,0.0
CN(c1ccc(F)cc1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,6.89,1,0.0,6.89,6.89,2023,2023,1,1,c1ccc(Nc2ccnc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)n2)cc1,0.0
CN(c1ccc(N2CCOCC2)cc1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,7.06,1,0.0,7.06,7.06,2023,2023,1,1,c1ccc2[nH]c(-c3ccc(Nc4nccc(Nc5ccc(N6CCOCC6)cc5)n4)cc3)nc2c1,0.0
CN(c1ccc(NC(=O)OC(C)(C)C)cc1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,6.89,1,0.0,6.89,6.89,2023,2023,1,1,c1ccc(Nc2ccnc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)n2)cc1,0.0
CN(c1ccc(S(C)(=O)=O)cc1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,6.96,1,0.0,6.96,6.96,2023,2023,1,1,c1ccc(Nc2ccnc(Nc3ccc(-c4nc5ccccc5[nH]4)cc3)n2)cc1,0.0
CN(c1ccc2ncccc2c1)c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1,7.0,1,0.0,7.0,7.0,2023,2023,1,1,c1cnc2ccc(Nc3ccnc(Nc4ccc(-c5nc6ccccc6[nH]5)cc4)n3)cc2c1,0.0
CN(c1ccnc(Nc2ccc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2)n1)c1cc(C(C)(C)C)n(C)n1,6.89,1,0.0,6.89,6.89,2023,2023,1,1,c1ccc2[nH]c(-c3ccc(Nc4nccc(Nc5cc[nH]n5)n4)cc3)nc2c1,0.0
CN(c1ccnc(Nc2ccc(-c3nc4cc(F)c(F)cc4[nH]3)cc2)n1)c1cc(C(C)(C)C)n(C)n1,6.09,1,0.0,6.09,6.09,2023,2023,1,1,c1ccc2[nH]c(-c3ccc(Nc4nccc(Nc5cc[nH]n5)n4)cc3)nc2c1,0.0
CN/C(C#N)=C\C(=N)N1CCN(C(=O)CCc2nc3ccccc3c(=O)[nH]2)CC1,6.56,1,0.0,6.56,6.56,2021,2021,1,1,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCNCC1,0.0
CN1CC(=O)N(c2cc(Cc3nnc(O)c4ccccc34)ccc2F)C(=O)C1,8.02,1,0.0,8.02,8.02,2005,2005,1,1,O=C1CNCC(=O)N1c1cccc(Cc2nncc3ccccc23)c1,0.0
CN1CC(C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2)C1,8.22,1,0.0,8.22,8.22,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CNC1,0.0
CN1CC(C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2F)C1,8.22,1,0.0,8.22,8.22,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CNC1,0.0
CN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.24,1,0.0,8.24,8.24,2016,2016,1,1,O=C1NN=C2CNCc3[nH]c4cccc1c4c32,0.0
CN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.8,1,0.0,7.8,7.8,2016,2016,1,1,O=C1NN=C2CNCc3[nH]c4cccc1c4c32,0.0
CN1CCC(C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2)CC1,7.8,1,0.0,7.8,7.8,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CCNCC1,0.0
CN1CCC(C(=O)Nc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)CC1,8.0,1,0.0,8.0,8.0,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CCNCC1,0.0
CN1CCC(CNC(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)C1,7.1,1,0.0,7.1,7.1,2009,2009,1,1,O=C(NCC1CCNC1)c1cc2[nH]c(=O)c3ccccc3n2n1,0.0
CN1CCC(CNC(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)CC1,7.16,1,0.0,7.16,7.16,2009,2009,1,1,O=C(NCC1CCNCC1)c1cc2[nH]c(=O)c3ccccc3n2n1,0.0
CN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,7.1,1,0.0,7.1,7.1,2010,2010,1,1,O=c1[nH]c2ccc(OC3CCNC3)cc2c2c1CSCC2,0.0
CN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)NCCC4)CC1,5.97,1,0.0,5.97,5.97,2014,2014,1,1,O=c1[nH]c2ccc(OC3CCNCC3)cc2c2c1CCCN2,0.0
CN1CCC(c2nc3c(C(N)=O)cncc3[nH]2)CC1,5.84,1,0.0,5.84,5.84,2013,2013,1,1,c1cc2nc(C3CCNCC3)[nH]c2cn1,0.0
CN1CCC2N=C(CCCN3CC=C(c4ccccc4)CC3)NC(=O)C2C1,5.21,1,0.0,5.21,5.21,2005,2005,1,1,O=C1NC(CCCN2CC=C(c3ccccc3)CC2)=NC2CCNCC12,0.0
CN1CCCC(C(=O)N(C)Cc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)C1,7.6,1,0.0,7.6,7.6,2010,2010,1,1,O=C(NCc1ccc(-n2cc3ccccc3n2)cc1)C1CCCNC1,0.0
CN1CCCC(C(=O)NCc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)C1,7.66,1,0.0,7.66,7.66,2010,2010,1,1,O=C(NCc1ccc(-n2cc3ccccc3n2)cc1)C1CCCNC1,0.0
CN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,7.41,1,0.0,7.41,7.41,2010,2010,1,1,O=c1[nH]c2ccc(OC3CCCNC3)cc2c2c1CSCC2,0.0
CN1CCCCC1C(=O)Nc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,7.34,1,0.0,7.34,7.34,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CCCCN1,0.0
CN1CCCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,8.3,1,0.0,8.3,8.3,2010,2010,1,1,O=C(c1cccc(Cc2c[nH]c(=O)c3cccn23)c1)N1CCCNCC1,0.0
CN1CCCN(C(=O)c2cc(Cc3nnc(O)c4ccccc34)ccc2F)CC1,8.05,1,0.0,8.05,8.05,2006,2006,1,1,O=C(c1cccc(Cc2nncc3ccccc23)c1)N1CCCNCC1,0.0
CN1CCCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,6.7,1,0.0,6.7,6.7,2014,2014,1,1,O=C(c1cc2[nH]c(=O)c3ccccc3c2[nH]1)N1CCCNCC1,0.0
CN1CCCN(C(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)CC1,8.0,1,0.0,8.0,8.0,2009,2009,1,1,O=C(c1cc2[nH]c(=O)c3ccccc3n2n1)N1CCCNCC1,0.0
CN1CCCN(C(=O)c2cc3c(n2C)-c2ccccc2C(=O)NC3)CC1,5.0,1,0.0,5.0,5.0,2014,2014,1,1,O=C1NCc2cc(C(=O)N3CCCNCC3)[nH]c2-c2ccccc21,0.0
CN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,7.64,1,0.0,7.64,7.64,2006,2006,1,1,O=C(c1cccc(Cc2nncc3ccccc23)c1)N1CCCNCC1,0.0
CN1CCCN(CC2=Nc3cccc4c(=O)[nH]nc(c34)N2)CC1,7.38,1,0.0,7.38,7.38,2014,2014,1,1,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCCNCC1)N2,0.0
CN1CCC[C@@H](C(=O)Nc2ccc(-n3cc4cc(F)cc(C(N)=O)c4n3)cc2F)C1,7.92,1,0.0,7.92,7.92,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CCCNC1,0.0
CN1CCC[C@@H](C(=O)Nc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)C1,7.52,1,0.0,7.52,7.52,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CCCNC1,0.0
CN1CCC[C@@]1(C)c1nc2c(C(N)=O)c(F)ccc2[nH]1,7.66,1,0.0,7.66,7.66,2016,2016,1,1,c1ccc2[nH]c(C3CCCN3)nc2c1,0.0
CN1CCC[C@H](C(=O)Nc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)C1,7.7,1,0.0,7.7,7.7,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CCCNC1,0.0
CN1CCC[C@H]1C(=O)Nc1ccc(-n2cc3cccc(C(N)=O)c3n2)cc1,7.77,1,0.0,7.77,7.77,2010,2010,1,1,O=C(Nc1ccc(-n2cc3ccccc3n2)cc1)C1CCCN1,0.0
CN1CCCc2c1c1cc(OC3CCNCC3)ccc1[nH]c2=O,5.42,1,0.0,5.42,5.42,2014,2014,1,1,O=c1[nH]c2ccc(OC3CCNCC3)cc2c2c1CCCN2,0.0
CN1CCCc2c1c1cc(OCCN3CCCCC3)ccc1[nH]c2=O,5.51,1,0.0,5.51,5.51,2014,2014,1,1,O=c1[nH]c2ccc(OCCN3CCCCC3)cc2c2c1CCCN2,0.0
CN1CCCc2c1c1ccc(CN3CCOCC3)cc1[nH]c2=O,5.96,1,0.0,5.96,5.96,2014,2014,1,1,O=c1[nH]c2cc(CN3CCOCC3)ccc2c2c1CCCN2,0.0
CN1CCCc2c1cc(-c1ccc(Br)cc1)[nH]c2=O,5.7,1,0.0,5.7,5.7,2015,2015,1,1,O=c1[nH]c(-c2ccccc2)cc2c1CCCN2,0.0
CN1CCCc2c1cc(-c1ccc(C(F)(F)F)cc1)[nH]c2=O,5.32,1,0.0,5.32,5.32,2015,2015,1,1,O=c1[nH]c(-c2ccccc2)cc2c1CCCN2,0.0
CN1CCCc2c1cc(-c1ccc(Cl)cc1)[nH]c2=O,5.7,1,0.0,5.7,5.7,2015,2015,1,1,O=c1[nH]c(-c2ccccc2)cc2c1CCCN2,0.0
CN1CCCc2c1cc(-c1ccccc1)[nH]c2=O,6.02,1,0.0,6.02,6.02,2015,2015,1,1,O=c1[nH]c(-c2ccccc2)cc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ccccc3C#N)CC1)[nH]c2=O,5.61,1,0.0,5.61,5.61,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccc3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ccccc3C(F)(F)F)CC1)[nH]c2=O,4.02,1,0.0,4.02,4.02,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccc3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ccccc3Cl)CC1)[nH]c2=O,4.33,1,0.0,4.33,4.33,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccc3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ccccc3F)CC1)[nH]c2=O,5.06,1,0.0,5.06,5.06,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccc3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ccccn3)CC1)[nH]c2=O,5.029999999999999,2,0.33941125496954216,4.79,5.27,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccn3)CC2)nc2c1CCCN2,0.47999999999999954
CN1CCCc2c1nc(N1CCN(Cc3cnccn3)CC1)[nH]c2=O,5.58,1,0.0,5.58,5.58,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3cnccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncc(C(F)(F)F)cn3)CC1)[nH]c2=O,5.16,1,0.0,5.16,5.16,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ncccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncc(Cl)cn3)CC1)[nH]c2=O,4.11,1,0.0,4.11,4.11,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ncccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncc(F)cc3F)CC1)[nH]c2=O,5.45,1,0.0,5.45,5.45,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncc(F)cn3)CC1)[nH]c2=O,5.11,1,0.0,5.11,5.11,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ncccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3nccc(C(F)(F)F)n3)CC1)[nH]c2=O,6.73,1,0.0,6.73,6.73,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ncccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3nccc(Cl)n3)CC1)[nH]c2=O,5.33,1,0.0,5.33,5.33,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ncccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncccc3Br)CC1)[nH]c2=O,5.63,1,0.0,5.63,5.63,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncccc3C#N)CC1)[nH]c2=O,5.55,1,0.0,5.55,5.55,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncccc3Cl)CC1)[nH]c2=O,6.04,1,0.0,6.04,6.04,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncccc3F)CC1)[nH]c2=O,5.08,1,0.0,5.08,5.08,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncccc3O)CC1)[nH]c2=O,5.52,1,0.0,5.52,5.52,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ccccn3)CC2)nc2c1CCCN2,0.0
CN1CCCc2c1nc(N1CCN(Cc3ncccn3)CC1)[nH]c2=O,5.46,2,0.1555634918610409,5.35,5.57,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3ncccn3)CC2)nc2c1CCCN2,0.22000000000000064
CN1CCCc2c1nc(N1CCN(Cc3nccnc3Cl)CC1)[nH]c2=O,5.19,1,0.0,5.19,5.19,2017,2017,1,1,O=c1[nH]c(N2CCN(Cc3cnccn3)CC2)nc2c1CCCN2,0.0
CN1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,7.39,1,0.0,7.39,7.39,2010,2010,1,1,O=C(c1cccc(Cc2c[nH]c(=O)c3cccn23)c1)N1CCNCC1,0.0
CN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,7.89,1,0.0,7.89,7.89,2008,2008,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCNCC1,0.0
CN1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4c3n2C)CC1,6.92,1,0.0,6.92,6.92,2014,2014,1,1,O=C(c1cc2[nH]c(=O)c3ccccc3c2[nH]1)N1CCNCC1,0.0
CN1CCN(C(=O)c2cc3[nH]c(=O)c4ccccc4n3n2)CC1,6.52,1,0.0,6.52,6.52,2009,2009,1,1,O=C(c1cc2[nH]c(=O)c3ccccc3n2n1)N1CCNCC1,0.0
CN1CCN(C(=O)c2ccc(-c3cc4[nH]c(=O)c5ccccc5n4n3)cc2)CC1,5.85,1,0.0,5.85,5.85,2009,2009,1,1,O=C(c1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1)N1CCNCC1,0.0
CN1CCN(C(=O)c2ccc3[nH]c(=O)c4c(c3c2)CCSC4)CC1,6.73,1,0.0,6.73,6.73,2012,2012,1,1,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCNCC1,0.0
CN1CCN(C(=O)c2cccc(-c3cc4[nH]c(=O)c5ccccc5n4n3)c2)CC1,6.0,1,0.0,6.0,6.0,2009,2009,1,1,O=C(c1cccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)c1)N1CCNCC1,0.0
CN1CCN(C(=O)c2cccc(-c3nc4cccc5c4n3CCNC5=O)c2)CC1,6.79,1,0.0,6.79,6.79,2009,2009,1,1,O=C1NCCn2c(-c3cccc(C(=O)N4CCNCC4)c3)nc3cccc1c32,0.0
CN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,7.06,1,0.0,7.06,7.06,2008,2008,1,1,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCNCC1,0.0
CN1CCN(C2CCN(c3ccnc(Nc4ccc(-c5nc6c(C(N)=O)cccc6[nH]5)cc4)n3)CC2)CC1,6.98,1,0.0,6.98,6.98,2023,2023,1,1,c1ccc2[nH]c(-c3ccc(Nc4nccc(N5CCC(N6CCNCC6)CC5)n4)cc3)nc2c1,0.0
CN1CCN(CC(=O)N2CCc3cccc4c3C2CNC4=O)CC1,7.01,1,0.0,7.01,7.01,2010,2010,1,1,O=C1NCC2c3c(cccc31)CCN2C(=O)CN1CCNCC1,0.0
CN1CCN(CC(=O)c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CC1,7.8,1,0.0,7.8,7.8,2012,2012,1,1,O=C(CN1CCNCC1)c1ccc2[nH]c3c4c(c5c(c3c2c1)C(=O)NC5=O)CCC4,0.0
CN1CCN(CC2=Nc3cccc4c(=O)[nH]nc(c34)N2)CC1,7.46,1,0.0,7.46,7.46,2014,2014,1,1,O=c1[nH]nc2c3c(cccc13)N=C(CN1CCNCC1)N2,0.0
CN1CCN(CCCS(=O)(=O)Nc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,6.95,1,0.0,6.95,6.95,2014,2014,1,1,O=C1C(=Cc2ccc(NS(=O)(=O)CCCN3CCNCC3)cc2)Oc2ccccc21,0.0
CN1CCN(CCOc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,6.94,1,0.0,6.94,6.94,2014,2014,1,1,O=C1C(=Cc2ccc(OCCN3CCNCC3)cc2)Oc2ccccc21,0.0
CN1CCN(CCS(=O)(=O)Nc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,7.1,1,0.0,7.1,7.1,2014,2014,1,1,O=C1C(=Cc2ccc(NS(=O)(=O)CCN3CCNCC3)cc2)Oc2ccccc21,0.0
CN1CCN(Cc2ccc(-n3cc4cccc(C(N)=O)c4n3)cc2)CC1,7.51,1,0.0,7.51,7.51,2009,2009,1,1,c1ccc2nn(-c3ccc(CN4CCNCC4)cc3)cc2c1,0.0
CN1CCN(Cc2ccc(C3Nc4cccc5c(=O)[nH]nc(c45)C3c3ccccc3)cc2)CC1,8.7,1,0.0,8.7,8.7,2016,2016,1,1,O=c1[nH]nc2c3c(cccc13)NC(c1ccc(CN3CCNCC3)cc1)C2c1ccccc1,0.0
CN1CCN(Cc2ccc3c4c(c(=O)[nH]c3c2)CCCN4)CC1,5.76,1,0.0,5.76,5.76,2014,2014,1,1,O=c1[nH]c2cc(CN3CCNCC3)ccc2c2c1CCCN2,0.0
CN1CCN(c2ccc(-c3nc4cncc5c4n3CCNC5=O)cc2)CC1,6.86,1,0.0,6.86,6.86,2016,2016,1,1,O=C1NCCn2c(-c3ccc(N4CCNCC4)cc3)nc3cncc1c32,0.0
CN1CCN(c2ccc3nc(O)c4ccccc4c3n2)CC1,7.35,1,0.0,7.35,7.35,2003,2003,1,1,c1ccc2c(c1)cnc1ccc(N3CCNCC3)nc12,0.0
CN1CCN2C(=Nc3cccc4c(=O)[nH]nc2c34)C1,6.89,1,0.0,6.89,6.89,2018,2018,1,1,O=c1[nH]nc2c3c(cccc13)N=C1CNCCN12,0.0
CN1CCc2cc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)sc2C1,6.85,1,0.0,6.85,6.85,2021,2021,1,1,c1cc2ccc(-c3cc4c(s3)CNCC4)nn2c1,0.0
CN1CCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc2C1,7.66,1,0.0,7.66,7.66,2018,2018,1,1,c1ccc2[nH]c(-c3cc4c(s3)CNCC4)nc2c1,0.0
CN1CCc2cc(-c3nc4c(C(N)=O)cccc4[nH]3)sc2C1,7.26,1,0.0,7.26,7.26,2018,2018,1,1,c1ccc2[nH]c(-c3cc4c(s3)CNCC4)nc2c1,0.0
CN1CCc2sc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2C1,6.8,1,0.0,6.8,6.8,2021,2021,1,1,c1cc2ccc(-c3cc4c(s3)CCNC4)nn2c1,0.0
CN1CCc2sc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)cc2C1,7.24,1,0.0,7.24,7.24,2018,2018,1,1,c1ccc2[nH]c(-c3cc4c(s3)CCNC4)nc2c1,0.0
CN1CCc2sc(-c3nc4c(C(N)=O)cccc4[nH]3)cc2C1,6.91,1,0.0,6.91,6.91,2018,2018,1,1,c1ccc2[nH]c(-c3cc4c(s3)CCNC4)nc2c1,0.0
CN1C[C@H]2C[C@@H]1CN2c1ccc2nc(O)c3ccccc3c2n1,7.29,1,0.0,7.29,7.29,2003,2003,1,1,c1ccc2c(c1)cnc1ccc(N3CC4CC3CN4)nc12,0.0
CN1Cc2c(c3c(c4c2c2ccccc2n4C)CCC3)C1=O,5.0,1,0.0,5.0,5.0,2006,2006,1,1,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)CCC1,0.0
CN1N=C(c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)CCC1=O,7.92,1,0.0,7.92,7.92,2012,2012,1,1,O=C1CCC(c2ccc3[nH]c4c5c(c6c(c4c3c2)C(=O)NC6=O)CCC5)=NN1,0.0
CNC(=N)c1ccc(N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)nc1,7.52,1,0.0,7.52,7.52,2021,2021,1,1,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(c2ccccn2)CC1,0.0
CNC(=O)c1ccc(C2=CCN(Cc3cnc4cc(C5CC5)c(=O)[nH]c4c3)CC2)cn1,8.26,1,0.0,8.26,8.26,2023,2023,1,1,O=c1[nH]c2cc(CN3CC=C(c4cccnc4)CC3)cnc2cc1C1CC1,0.0
CNC(=O)c1ccc(N2CCN(C(=O)CCc3nc4ccccc4c(=O)[nH]3)CC2)c(Cl)c1,7.8,1,0.0,7.8,7.8,2021,2021,1,1,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(c2ccccc2)CC1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(C)c1,7.42,1,0.0,7.42,7.42,2013,2013,1,1,O=C1COc2ccc(CN3CCN(c4ccccc4)CC3)cc2N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,7.31,1,0.0,7.31,7.31,2013,2013,1,1,O=C1COc2ccc(CN3CCN(c4ccccc4)CC3)cc2N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)cc1,7.77,1,0.0,7.77,7.77,2013,2013,1,1,O=C1COc2ccc(CN3CCN(c4ccccc4)CC3)cc2N1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c5c(c(=O)[nH]c4c3)CCCN5)CC2)c(C)c1,7.28,1,0.0,7.28,7.28,2019,2019,1,1,O=c1[nH]c2cc(CN3CCN(c4ccccc4)CC3)ccc2c2c1CCCN2,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c5c(c(=O)[nH]c4c3)CCCN5)CC2)c(Cl)c1,7.59,1,0.0,7.59,7.59,2019,2019,1,1,O=c1[nH]c2cc(CN3CCN(c4ccccc4)CC3)ccc2c2c1CCCN2,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c5c(c(=O)[nH]c4c3)CCCN5)CC2)cc1F,7.56,1,0.0,7.56,7.56,2019,2019,1,1,O=c1[nH]c2cc(CN3CCN(c4ccccc4)CC3)ccc2c2c1CCCN2,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c5c(c(=O)[nH]c4c3)CCCN5)CC2)nc1,7.74,1,0.0,7.74,7.74,2019,2019,1,1,O=c1[nH]c2cc(CN3CCN(c4ccccn4)CC3)ccc2c2c1CCCN2,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc4[nH]c(=O)c(CC(F)F)cc4cn3)CC2)c(F)n1,8.52,1,0.0,8.52,8.52,2021,2021,1,1,O=c1ccc2cnc(CN3CCN(c4cccnc4)CC3)cc2[nH]1,0.0
CNC(=O)c1ccc(N2CCN(Cc3cc4[nH]c(=O)c(CCF)cc4cn3)CC2)cn1,8.7,1,0.0,8.7,8.7,2021,2021,1,1,O=c1ccc2cnc(CN3CCN(c4cccnc4)CC3)cc2[nH]1,0.0
